Республика Адыгея ; -253.0
Республика Башкортостан ; 6949.0
Республика Бурятия ; 5947.0
Республика Алтай ; 2065.0
Республика Дагестан ; 40476.0
Республика Ингушетия ; 7868.0
Кабардино-Балкарская Республика ; 5885.0
Республика Калмыкия ; 1170.0
Республика Карачаево-Черкессия ; 1813.0
Республика Карелия ; -1403.0
Республика Коми ; 1683.0
Республика Марий Эл ; 686.0
Республика Мордовия ; -3434.0
Республика Саха  (Якутия) ; 8835.0
Республика Северная Осетия ; 3248.0
Республика Татарстан ; 9732.0
Республика Тыва ; 4527.0
Удмуртская республика ; 2651.0
Республика Хакасия ; 1116.0
Чеченская республика ; 26079.0
Чувашская республика ; 757.0
Алтайский край ; -2504.0
Краснодарский край ; 3340.0
Красноярский край ; 5128.0
Приморский край ; -1177.0
Ставропольский край ; 3644.0
Хабаровский край ; 952.0
Амурская область ; -104.0
Архангельская область ; -1066.0
Астраханская область ; 2334.0
Белгородская область ; -3819.0
Брянская область ; -6198.0
Владимирская область ; -7495.0
Волгоградская область ; -5553.0
Вологодская область ; -1512.0
Воронежская область ; -11168.0
Ивановская область ; -5361.0
Иркутская область ; 3885.0
Калининградская область ; -639.0
Калужская область ; -3469.0
Камчатский край ; 537.0
Кемеровская область ; -3702.0
Кировская область ; -2976.0
Костромская область ; -2114.0
Курганская область ; -2008.0
Курская область ; -5395.0
Ленинградская область ; -9740.0
Липецкая область ; -4349.0
Магаданская область ; 50.0
Московская область ; -9348.0
Мурманская область ; 264.0
Нижегородская область ; -12846.0
Новгородская область ; -3466.0
Новосибирская область ; 2099.0
Омская область ; 3628.0
Оренбургская область ; 794.0
Орловская область ; -4155.0
Пензенская область ; -5309.0
Пермский край ; 2070.0
Псковская область ; -4924.0
Ростовская область ; -8251.0
Рязанская область ; -5802.0
Самарская область ; -5402.0
Саратовская область ; -6547.0
Сахалинская область ; 288.0
Свердловская область ; 2428.0
Смоленская область ; -5172.0
Тамбовская область ; -6896.0
Тверская область ; -8588.0
Томская область ; 2047.0
Тульская область ; -10769.0
Тюменская область ; 7755.0
Ульяновская область ; -3397.0
Челябинская область ; 1686.0
Забайкальский край ; 3892.0
Ярославская область ; -4559.0
Санкт-Петербург ; 6993.0
Еврейская автономная область ; -180.0
Республика Крым ; -4441.0
Ненецкий АО ; 332.0
Ханты-Мансийский АО ; 17475.0
Чукотский АО ; 133.0
Ямало-Ненецкий АО ; 6402.0
Севастополь ; -656.0
Москва ; 20192.0
