Республика Адыгея ; 7.8
Республика Башкортостан ; 7.9
Республика Бурятия ; 7.9
Республика Алтай ; 12.5
Республика Дагестан ; 15.5
Республика Ингушетия ; 11.6
Кабардино-Балкарская Республика ; 8.5
Республика Калмыкия ; 7.3
Республика Карачаево-Черкессия ; 10.0
Республика Карелия ; 7.6
Республика Коми ; 6.0
Республика Марий Эл ; 8.5
Республика Мордовия ; 8.1
Республика Саха  (Якутия) ; 9.6
Республика Северная Осетия ; 11.5
Республика Татарстан ; 6.5
Республика Тыва ; 17.8
Удмуртская республика ; 8.5
Республика Хакасия ; 13.2
Чеченская республика ; 21.9
Чувашская республика ; 5.3
Алтайский край ; 10.2
Краснодарский край ; 6.6
Красноярский край ; 9.7
Приморский край ; 10.4
Ставропольский край ; 11.4
Хабаровский край ; 11.3
Амурская область ; 13.8
Архангельская область ; 7.2
Астраханская область ; 9.4
Белгородская область ; 7.1
Брянская область ; 8.8
Владимирская область ; 7.9
Волгоградская область ; 11.1
Вологодская область ; 8.4
Воронежская область ; 6.5
Ивановская область ; 6.0
Иркутская область ; 9.7
Калининградская область ; 5.7
Калужская область ; 10.2
Камчатский край ; 11.3
Кемеровская область ; 8.9
Кировская область ; 7.1
Костромская область ; 7.8
Курганская область ; 8.8
Курская область ; 7.5
Ленинградская область ; 6.2
Липецкая область ; 8.5
Магаданская область ; 8.0
Московская область ; 7.4
Мурманская область ; 6.7
Нижегородская область ; 8.9
Новгородская область ; 8.4
Новосибирская область ; 8.3
Омская область ; 8.0
Оренбургская область ; 9.7
Орловская область ; 10.4
Пензенская область ; 7.2
Пермский край ; 8.5
Псковская область ; 10.0
Ростовская область ; 9.0
Рязанская область ; 9.8
Самарская область ; 7.0
Саратовская область ; 7.1
Сахалинская область ; 6.1
Свердловская область ; 7.3
Смоленская область ; 9.6
Тамбовская область ; 4.3
Тверская область ; 9.8
Томская область ; 8.8
Тульская область ; 6.6
Тюменская область ; 6.7
Ульяновская область ; 6.9
Челябинская область ; 9.0
Забайкальский край ; 7.3
Ярославская область ; 8.3
Санкт-Петербург ; 4.6
Еврейская автономная область ; 15.5
Ненецкий АО ; 2.9
Ханты-Мансийский АО ; 4.7
Чукотский АО ; 22.3
Ямало-Ненецкий АО ; 10.7
Москва ; 7.9
