Республика Адыгея ; 65.8
Республика Башкортостан ; 63.13
Республика Бурятия ; 60.25
Республика Алтай ; 59.86
Республика Дагестан ; 70.56
Республика Ингушетия ; 72.37
Кабардино-Балкарская Республика ; 67.52
Республика Калмыкия ; 65.18
Республика Карачаево-Черкессия ; 67.64
Республика Карелия ; 61.75
Республика Коми ; 61.62
Республика Марий Эл ; 61.94
Республика Мордовия ; 64.12
Республика Саха  (Якутия) ; 61.88
Республика Северная Осетия ; 66.75
Республика Татарстан ; 65.38
Республика Тыва ; 56.25
Удмуртская республика ; 62.58
Республика Хакасия ; 62.03
Чеченская республика ; 68.61
Чувашская республика ; 63.44
Алтайский край ; 63.29
Краснодарский край ; 66.03
Красноярский край ; 62.53
Приморский край ; 61.65
Ставропольский край ; 66.44
Хабаровский край ; 59.97
Амурская область ; 58.87
Архангельская область ; 62.69
Астраханская область ; 64.24
Белгородская область ; 66.22
Брянская область ; 62.28
Владимирская область ; 61.77
Волгоградская область ; 64.9
Вологодская область ; 62.05
Воронежская область ; 64.45
Ивановская область ; 62.19
Иркутская область ; 59.59
Калининградская область ; 64.38
Калужская область ; 63.45
Камчатский край ; 61.55
Кемеровская область ; 59.87
Кировская область ; 63.38
Костромская область ; 62.67
Курганская область ; 62.03
Курская область ; 63.04
Ленинградская область ; 63.53
Липецкая область ; 63.49
Магаданская область ; 60.18
Московская область ; 64.69
Мурманская область ; 62.97
Нижегородская область ; 62.07
Новгородская область ; 59.71
Новосибирская область ; 63.86
Омская область ; 63.71
Оренбургская область ; 62.36
Орловская область ; 63.21
Пензенская область ; 63.84
Пермский край ; 61.3
Псковская область ; 60.3
Ростовская область ; 64.86
Рязанская область ; 63.03
Самарская область ; 62.9
Саратовская область ; 64.04
Сахалинская область ; 59.8
Свердловская область ; 63.23
Смоленская область ; 61.83
Тамбовская область ; 63.93
Тверская область ; 60.8
Томская область ; 63.71
Тульская область ; 62.47
Тюменская область ; 65.04
Ульяновская область ; 63.25
Челябинская область ; 62.76
Забайкальский край ; 59.94
Ярославская область ; 63.48
Санкт-Петербург ; 67.79
Еврейская автономная область ; 57.5
Ненецкий АО ; 60.61
Ханты-Мансийский АО ; 66.03
Чукотский АО ; 57.53
Ямало-Ненецкий АО ; 65.62
Москва ; 71.47
