Республика Адыгея ; 12.9
Республика Башкортостан ; 12.8
Республика Бурятия ; 11.2
Республика Алтай ; 10.0
Республика Дагестан ; 5.2
Республика Ингушетия ; 3.3
Кабардино-Балкарская Республика ; 8.5
Республика Калмыкия ; 9.7
Республика Карачаево-Черкессия ; 9.4
Республика Карелия ; 14.8
Республика Коми ; 12.3
Республика Марий Эл ; 13.2
Республика Мордовия ; 14.1
Республика Саха  (Якутия) ; 8.4
Республика Северная Осетия ; 10.3
Республика Татарстан ; 11.6
Республика Тыва ; 9.8
Удмуртская республика ; 12.6
Республика Хакасия ; 12.8
Чеченская республика ; 4.7
Чувашская республика ; 13.1
Алтайский край ; 14.0
Краснодарский край ; 12.9
Красноярский край ; 12.5
Приморский край ; 13.6
Ставропольский край ; 11.7
Хабаровский край ; 13.1
Амурская область ; 13.7
Архангельская область ; 13.6
Астраханская область ; 12.0
Белгородская область ; 13.9
Брянская область ; 15.6
Владимирская область ; 16.4
Волгоградская область ; 13.6
Вологодская область ; 15.0
Воронежская область ; 15.2
Ивановская область ; 16.0
Иркутская область ; 13.3
Калининградская область ; 12.6
Калужская область ; 15.1
Камчатский край ; 11.6
Кемеровская область ; 14.3
Кировская область ; 14.9
Костромская область ; 15.6
Курганская область ; 15.8
Курская область ; 16.1
Ленинградская область ; 14.0
Липецкая область ; 15.2
Магаданская область ; 11.3
Московская область ; 13.1
Мурманская область ; 11.5
Нижегородская область ; 15.4
Новгородская область ; 17.4
Новосибирская область ; 13.1
Омская область ; 13.3
Оренбургская область ; 13.5
Орловская область ; 16.3
Пензенская область ; 14.5
Пермский край ; 13.8
Псковская область ; 17.9
Ростовская область ; 13.9
Рязанская область ; 15.9
Самарская область ; 13.9
Саратовская область ; 14.0
Сахалинская область ; 13.1
Свердловская область ; 14.0
Смоленская область ; 16.1
Тамбовская область ; 15.8
Тверская область ; 17.6
Томская область ; 11.4
Тульская область ; 17.0
Тюменская область ; 11.5
Ульяновская область ; 14.8
Челябинская область ; 13.6
Забайкальский край ; 12.3
Ярославская область ; 15.7
Санкт-Петербург ; 11.7
Еврейская автономная область ; 15.0
Республика Крым ; 15.2
Ненецкий АО ; 8.8
Ханты-Мансийский АО ; 6.2
Чукотский АО ; 10.0
Ямало-Ненецкий АО ; 5.2
Севастополь ; 14.1
Москва ; 10.0
