Республика Адыгея ; -0.6
Республика Башкортостан ; 1.4
Республика Бурятия ; 5.0
Республика Алтай ; 11.0
Республика Дагестан ; 13.4
Республика Ингушетия ; 18.9
Кабардино-Балкарская Республика ; 7.0
Республика Калмыкия ; 4.8
Республика Карачаево-Черкессия ; 3.8
Республика Карелия ; -2.8
Республика Коми ; 1.8
Республика Марий Эл ; 0.6
Республика Мордовия ; -4.5
Республика Саха  (Якутия) ; 8.3
Республика Северная Осетия ; 4.4
Республика Татарстан ; 2.3
Республика Тыва ; 15.4
Удмуртская республика ; 2.4
Республика Хакасия ; 2.7
Чеченская республика ; 20.5
Чувашская республика ; 0.7
Алтайский край ; -1.0
Краснодарский край ; 0.0
Красноярский край ; 1.6
Приморский край ; -1.1
Ставропольский край ; 0.5
Хабаровский край ; 0.1
Амурская область ; -0.4
Архангельская область ; -0.7
Астраханская область ; 2.5
Белгородская область ; -2.3
Брянская область ; -4.7
Владимирская область ; -5.1
Волгоградская область ; -1.8
Вологодская область ; -1.1
Воронежская область ; -4.7
Ивановская область ; -5.8
Иркутская область ; 2.1
Калининградская область ; -0.8
Калужская область ; -3.9
Камчатский край ; 1.5
Кемеровская область ; -1.4
Кировская область ; -2.8
Костромская область ; -3.2
Курганская область ; -2.1
Курская область ; -4.7
Ленинградская область ; -5.7
Липецкая область ; -3.7
Магаданская область ; -0.2
Московская область ; -2.4
Мурманская область ; 0.5
Нижегородская область ; -4.2
Новгородская область ; -6.0
Новосибирская область ; 0.3
Омская область ; 1.1
Оренбургская область ; 0.8
Орловская область ; -5.1
Пензенская область ; -4.1
Пермский край ; 0.6
Псковская область ; -8.5
Ростовская область ; -2.3
Рязанская область ; -5.5
Самарская область ; -1.8
Саратовская область ; -2.9
Сахалинская область ; -1.0
Свердловская область ; 0.4
Смоленская область ; -6.2
Тамбовская область ; -6.5
Тверская область ; -6.6
Томская область ; 1.7
Тульская область ; -7.6
Тюменская область ; 8.8
Ульяновская область ; -2.8
Челябинская область ; 0.1
Забайкальский край ; 3.1
Ярославская область ; -4.0
Санкт-Петербург ; 0.1
Еврейская автономная область ; -1.1
Ненецкий АО ; 7.2
Ханты-Мансийский АО ; 11.3
Чукотский АО ; 2.6
Ямало-Ненецкий АО ; 11.4
Москва ; 1.4
