Республика Адыгея ; -1.3
Республика Башкортостан ; 0.3
Республика Бурятия ; 4.3
Республика Алтай ; 10.3
Республика Дагестан ; 12.5
Республика Ингушетия ; 21.8
Кабардино-Балкарская Республика ; 5.5
Республика Калмыкия ; 4.4
Республика Карачаево-Черкессия ; 3.4
Республика Карелия ; -2.7
Республика Коми ; 0.7
Республика Марий Эл ; -1.1
Республика Мордовия ; -5.3
Республика Саха  (Якутия) ; 7.8
Республика Северная Осетия ; 3.7
Республика Татарстан ; 1.0
Республика Тыва ; 16.2
Удмуртская республика ; 0.9
Республика Хакасия ; 1.6
Чеченская республика ; 23.6
Чувашская республика ; -0.6
Алтайский край ; -1.9
Краснодарский край ; -1.4
Красноярский край ; 0.4
Приморский край ; -2.2
Ставропольский край ; -0.5
Хабаровский край ; -1.7
Амурская область ; -1.2
Архангельская область ; -1.6
Астраханская область ; 1.2
Белгородская область ; -3.1
Брянская область ; -5.2
Владимирская область ; -6.2
Волгоградская область ; -2.7
Вологодская область ; -2.8
Воронежская область ; -5.7
Ивановская область ; -6.5
Иркутская область ; 1.3
Калининградская область ; -1.5
Калужская область ; -4.5
Камчатский край ; 0.4
Кемеровская область ; -2.8
Кировская область ; -4.0
Костромская область ; -4.4
Курганская область ; -3.0
Курская область ; -5.2
Ленинградская область ; -6.1
Липецкая область ; -4.5
Магаданская область ; -1.4
Московская область ; -3.2
Мурманская область ; -0.1
Нижегородская область ; -5.4
Новгородская область ; -6.9
Новосибирская область ; -0.5
Омская область ; 0.0
Оренбургская область ; -0.5
Орловская область ; -5.8
Пензенская область ; -5.1
Пермский край ; -0.7
Псковская область ; -8.9
Ростовская область ; -3.3
Рязанская область ; -6.2
Самарская область ; -2.9
Саратовская область ; -3.8
Сахалинская область ; -2.3
Свердловская область ; -0.6
Смоленская область ; -6.4
Тамбовская область ; -7.1
Тверская область ; -7.7
Томская область ; 0.9
Тульская область ; -8.3
Тюменская область ; 7.5
Ульяновская область ; -4.0
Челябинская область ; -0.6
Забайкальский край ; 2.2
Ярославская область ; -4.6
Санкт-Петербург ; -1.0
Еврейская автономная область ; -1.2
Ненецкий АО ; 4.6
Ханты-Мансийский АО ; 9.9
Чукотский АО ; 2.6
Ямало-Ненецкий АО ; 10.2
Москва ; 1.0
