Республика Адыгея ; 76.96
Республика Башкортостан ; 75.53
Республика Бурятия ; 72.89
Республика Алтай ; 73.05
Республика Дагестан ; 78.1
Республика Ингушетия ; 80.72
Кабардино-Балкарская Республика ; 77.72
Республика Калмыкия ; 76.83
Республика Карачаево-Черкессия ; 77.98
Республика Карелия ; 74.7
Республика Коми ; 74.54
Республика Марий Эл ; 75.55
Республика Мордовия ; 76.94
Республика Саха  (Якутия) ; 73.89
Республика Северная Осетия ; 78.6
Республика Татарстан ; 77.53
Республика Тыва ; 66.91
Удмуртская республика ; 76.07
Республика Хакасия ; 73.47
Чеченская республика ; 74.64
Чувашская республика ; 76.48
Алтайский край ; 74.79
Краснодарский край ; 76.7
Красноярский край ; 74.26
Приморский край ; 73.62
Ставропольский край ; 76.75
Хабаровский край ; 73.31
Амурская область ; 71.51
Архангельская область ; 75.67
Астраханская область ; 75.84
Белгородская область ; 77.18
Брянская область ; 75.77
Владимирская область ; 74.88
Волгоградская область ; 76.59
Вологодская область ; 75.52
Воронежская область ; 76.86
Ивановская область ; 75.06
Иркутская область ; 72.92
Калининградская область ; 75.17
Калужская область ; 75.26
Камчатский край ; 72.99
Кемеровская область ; 73.16
Кировская область ; 75.8
Костромская область ; 75.32
Курганская область ; 74.87
Курская область ; 75.9
Ленинградская область ; 75.57
Липецкая область ; 76.39
Магаданская область ; 71.85
Московская область ; 75.91
Мурманская область ; 75.34
Нижегородская область ; 75.3
Новгородская область ; 74.24
Новосибирская область ; 75.58
Омская область ; 75.02
Оренбургская область ; 74.63
Орловская область ; 76.02
Пензенская область ; 76.8
Пермский край ; 74.3
Псковская область ; 73.37
Ростовская область ; 76.14
Рязанская область ; 75.96
Самарская область ; 75.77
Саратовская область ; 75.94
Сахалинская область ; 73.08
Свердловская область ; 75.34
Смоленская область ; 74.63
Тамбовская область ; 76.89
Тверская область ; 74.18
Томская область ; 75.7
Тульская область ; 75.05
Тюменская область ; 76.24
Ульяновская область ; 76.43
Челябинская область ; 74.82
Забайкальский край ; 72.24
Ярославская область ; 75.9
Санкт-Петербург ; 77.81
Еврейская автономная область ; 70.31
Ненецкий АО ; 75.86
Ханты-Мансийский АО ; 76.64
Чукотский АО ; 64.87
Ямало-Ненецкий АО ; 75.15
Москва ; 79.59
