Республика Адыгея ; 44.0
Республика Башкортостан ; 462.0
Республика Бурятия ; 133.0
Республика Алтай ; 59.0
Республика Дагестан ; 865.0
Республика Ингушетия ; 117.0
Кабардино-Балкарская Республика ; 115.0
Республика Калмыкия ; 31.0
Республика Карачаево-Черкессия ; 64.0
Республика Карелия ; 60.0
Республика Коми ; 73.0
Республика Марий Эл ; 82.0
Республика Мордовия ; 66.0
Республика Саха  (Якутия) ; 162.0
Республика Северная Осетия ; 122.0
Республика Татарстан ; 356.0
Республика Тыва ; 148.0
Удмуртская республика ; 195.0
Республика Хакасия ; 111.0
Чеченская республика ; 755.0
Чувашская республика ; 90.0
Алтайский край ; 330.0
Краснодарский край ; 447.0
Красноярский край ; 395.0
Приморский край ; 252.0
Ставропольский край ; 394.0
Хабаровский край ; 205.0
Амурская область ; 161.0
Архангельская область ; 110.0
Астраханская область ; 142.0
Белгородская область ; 127.0
Брянская область ; 126.0
Владимирская область ; 128.0
Волгоградская область ; 333.0
Вологодская область ; 139.0
Воронежская область ; 164.0
Ивановская область ; 69.0
Иркутская область ; 370.0
Калининградская область ; 67.0
Калужская область ; 120.0
Камчатский край ; 47.0
Кемеровская область ; 329.0
Кировская область ; 119.0
Костромская область ; 66.0
Курганская область ; 108.0
Курская область ; 99.0
Ленинградская область ; 96.0
Липецкая область ; 114.0
Магаданская область ; 15.0
Московская область ; 610.0
Мурманская область ; 62.0
Нижегородская область ; 341.0
Новгородская область ; 62.0
Новосибирская область ; 308.0
Омская область ; 232.0
Оренбургская область ; 287.0
Орловская область ; 89.0
Пензенская область ; 105.0
Пермский край ; 326.0
Псковская область ; 73.0
Ростовская область ; 443.0
Рязанская область ; 120.0
Самарская область ; 268.0
Саратовская область ; 201.0
Сахалинская область ; 38.0
Свердловская область ; 446.0
Смоленская область ; 99.0
Тамбовская область ; 44.0
Тверская область ; 150.0
Томская область ; 125.0
Тульская область ; 102.0
Тюменская область ; 395.0
Ульяновская область ; 99.0
Челябинская область ; 447.0
Забайкальский край ; 129.0
Ярославская область ; 123.0
Санкт-Петербург ; 280.0
Еврейская автономная область ; 38.0
Ненецкий АО ; 2.0
Ханты-Мансийский АО ; 128.0
Чукотский АО ; 16.0
Ямало-Ненецкий АО ; 94.0
Москва ; 1051.0
