Республика Адыгея ; 25.0
Республика Башкортостан ; 339.0
Республика Бурятия ; 106.0
Республика Алтай ; 40.0
Республика Дагестан ; 536.0
Республика Ингушетия ; 86.0
Кабардино-Балкарская Республика ; 82.0
Республика Калмыкия ; 25.0
Республика Карачаево-Черкессия ; 50.0
Республика Карелия ; 52.0
Республика Коми ; 64.0
Республика Марий Эл ; 50.0
Республика Мордовия ; 35.0
Республика Саха  (Якутия) ; 109.0
Республика Северная Осетия ; 71.0
Республика Татарстан ; 297.0
Республика Тыва ; 84.0
Удмуртская республика ; 112.0
Республика Хакасия ; 66.0
Чеченская республика ; 308.0
Чувашская республика ; 53.0
Алтайский край ; 210.0
Краснодарский край ; 367.0
Красноярский край ; 242.0
Приморский край ; 156.0
Ставропольский край ; 308.0
Хабаровский край ; 107.0
Амурская область ; 54.0
Архангельская область ; 79.0
Астраханская область ; 83.0
Белгородская область ; 107.0
Брянская область ; 103.0
Владимирская область ; 98.0
Волгоградская область ; 168.0
Вологодская область ; 104.0
Воронежская область ; 122.0
Ивановская область ; 66.0
Иркутская область ; 224.0
Калининградская область ; 55.0
Калужская область ; 84.0
Камчатский край ; 37.0
Кемеровская область ; 239.0
Кировская область ; 82.0
Костромская область ; 60.0
Курганская область ; 71.0
Курская область ; 75.0
Ленинградская область ; 68.0
Липецкая область ; 97.0
Магаданская область ; 6.0
Московская область ; 431.0
Мурманская область ; 34.0
Нижегородская область ; 251.0
Новгородская область ; 32.0
Новосибирская область ; 236.0
Омская область ; 169.0
Оренбургская область ; 172.0
Орловская область ; 54.0
Пензенская область ; 77.0
Пермский край ; 214.0
Псковская область ; 54.0
Ростовская область ; 327.0
Рязанская область ; 58.0
Самарская область ; 206.0
Саратовская область ; 176.0
Сахалинская область ; 25.0
Свердловская область ; 349.0
Смоленская область ; 64.0
Тамбовская область ; 38.0
Тверская область ; 107.0
Томская область ; 69.0
Тульская область ; 100.0
Тюменская область ; 114.0
Ульяновская область ; 100.0
Челябинская область ; 275.0
Забайкальский край ; 97.0
Ярославская область ; 79.0
Санкт-Петербург ; 284.0
Еврейская автономная область ; 36.0
Республика Крым ; 119.0
Ненецкий АО ; 1.0
Ханты-Мансийский АО ; 106.0
Чукотский АО ; 11.0
Ямало-Ненецкий АО ; 45.0
Севастополь ; 26.0
Москва ; 823.0
