Республика Адыгея ; 12.7
Республика Башкортостан ; 14.6
Республика Бурятия ; 17.6
Республика Алтай ; 20.9
Республика Дагестан ; 18.8
Республика Ингушетия ; 21.4
Кабардино-Балкарская Республика ; 15.5
Республика Калмыкия ; 14.5
Республика Карачаево-Черкессия ; 13.8
Республика Карелия ; 12.0
Республика Коми ; 14.2
Республика Марий Эл ; 14.6
Республика Мордовия ; 10.1
Республика Саха  (Якутия) ; 17.5
Республика Северная Осетия ; 15.3
Республика Татарстан ; 14.8
Республика Тыва ; 26.1
Удмуртская республика ; 14.6
Республика Хакасия ; 15.7
Чеченская республика ; 24.9
Чувашская республика ; 14.0
Алтайский край ; 13.5
Краснодарский край ; 13.2
Красноярский край ; 14.5
Приморский край ; 12.6
Ставропольский край ; 12.7
Хабаровский край ; 14.0
Амурская область ; 14.1
Архангельская область ; 12.6
Астраханская область ; 14.8
Белгородская область ; 11.6
Брянская область ; 11.1
Владимирская область ; 11.1
Волгоградская область ; 11.6
Вологодская область ; 13.8
Воронежская область ; 10.7
Ивановская область ; 11.2
Иркутская область ; 15.6
Калининградская область ; 12.5
Калужская область ; 11.8
Камчатский край ; 13.0
Кемеровская область ; 13.6
Кировская область ; 13.0
Костромская область ; 12.7
Курганская область ; 14.0
Курская область ; 11.7
Ленинградская область ; 9.0
Липецкая область ; 11.4
Магаданская область ; 12.5
Московская область ; 12.1
Мурманская область ; 11.8
Нижегородская область ; 11.8
Новгородская область ; 12.0
Новосибирская область ; 14.2
Омская область ; 14.8
Оренбургская область ; 14.8
Орловская область ; 11.1
Пензенская область ; 10.7
Пермский край ; 14.7
Псковская область ; 11.0
Ростовская область ; 11.7
Рязанская область ; 10.8
Самарская область ; 12.3
Саратовская область ; 11.5
Сахалинская область ; 13.0
Свердловская область ; 14.5
Смоленская область ; 10.6
Тамбовская область ; 9.6
Тверская область ; 11.4
Томская область ; 13.8
Тульская область ; 9.9
Тюменская область ; 16.7
Ульяновская область ; 11.6
Челябинская область ; 14.2
Забайкальский край ; 15.9
Ярославская область ; 12.1
Санкт-Петербург ; 12.8
Еврейская автономная область ; 13.7
Республика Крым ; 12.3
Ненецкий АО ; 16.6
Ханты-Мансийский АО ; 17.5
Чукотский АО ; 13.1
Ямало-Ненецкий АО ; 16.4
Севастополь ; 11.7
Москва ; 11.3
