Республика Адыгея ; -554.0
Республика Башкортостан ; 1374.0
Республика Бурятия ; 4150.0
Республика Алтай ; 2142.0
Республика Дагестан ; 37510.0
Республика Ингушетия ; 9170.0
Кабардино-Балкарская Республика ; 4712.0
Республика Калмыкия ; 1274.0
Республика Карачаево-Черкессия ; 1625.0
Республика Карелия ; -1768.0
Республика Коми ; 618.0
Республика Марий Эл ; -750.0
Республика Мордовия ; -4414.0
Республика Саха  (Якутия) ; 7462.0
Республика Северная Осетия ; 2655.0
Республика Татарстан ; 3752.0
Республика Тыва ; 5049.0
Удмуртская республика ; 1495.0
Республика Хакасия ; 886.0
Чеченская республика ; 30525.0
Чувашская республика ; -792.0
Алтайский край ; -4405.0
Краснодарский край ; -7032.0
Красноярский край ; 1140.0
Приморский край ; -4221.0
Ставропольский край ; -1381.0
Хабаровский край ; -2193.0
Амурская область ; -1013.0
Архангельская область ; -2020.0
Астраханская область ; 1282.0
Белгородская область ; -4699.0
Брянская область ; -6654.0
Владимирская область ; -8927.0
Волгоградская область ; -7052.0
Вологодская область ; -3278.0
Воронежская область ; -13214.0
Ивановская область ; -6868.0
Иркутская область ; 3309.0
Калининградская область ; -1463.0
Калужская область ; -4581.0
Камчатский край ; 122.0
Кемеровская область ; -7668.0
Кировская область ; -5289.0
Костромская область ; -2877.0
Курганская область ; -2668.0
Курская область ; -5908.0
Ленинградская область ; -10523.0
Липецкая область ; -5240.0
Магаданская область ; -218.0
Московская область ; -21876.0
Мурманская область ; -36.0
Нижегородская область ; -17869.0
Новгородская область ; -4405.0
Новосибирская область ; -1429.0
Омская область ; -39.0
Оренбургская область ; -910.0
Орловская область ; -4513.0
Пензенская область ; -7077.0
Пермский край ; -1765.0
Псковская область ; -5942.0
Ростовская область ; -14209.0
Рязанская область ; -7126.0
Самарская область ; -9516.0
Саратовская область ; -9645.0
Сахалинская область ; -1170.0
Свердловская область ; -2686.0
Смоленская область ; -6260.0
Тамбовская область ; -7733.0
Тверская область ; -10332.0
Томская область ; 964.0
Тульская область ; -12787.0
Тюменская область ; 25857.0
Ульяновская область ; -5101.0
Челябинская область ; -2169.0
Забайкальский край ; 2439.0
Ярославская область ; -5935.0
Санкт-Петербург ; -4661.0
Еврейская автономная область ; -224.0
Ненецкий АО ; 198.0
Ханты-Мансийский АО ; 15263.0
Чукотский АО ; 133.0
Ямало-Ненецкий АО ; 5388.0
Москва ; 12232.0
