Республика Адыгея ; 13.3
Республика Башкортостан ; 13.2
Республика Бурятия ; 11.5
Республика Алтай ; 11.2
Республика Дагестан ; 5.6
Республика Ингушетия ; 3.5
Кабардино-Балкарская Республика ; 8.8
Республика Калмыкия ; 9.9
Республика Карачаево-Черкессия ; 9.7
Республика Карелия ; 14.6
Республика Коми ; 12.2
Республика Марий Эл ; 13.7
Республика Мордовия ; 14.3
Республика Саха  (Якутия) ; 8.6
Республика Северная Осетия ; 10.7
Республика Татарстан ; 12.2
Республика Тыва ; 10.9
Удмуртская республика ; 12.8
Республика Хакасия ; 13.2
Чеченская республика ; 5.0
Чувашская республика ; 13.3
Алтайский край ; 14.2
Краснодарский край ; 13.0
Красноярский край ; 12.7
Приморский край ; 13.4
Ставропольский край ; 11.8
Хабаровский край ; 13.3
Амурская область ; 13.9
Архангельская область ; 13.4
Астраханская область ; 12.7
Белгородская область ; 14.0
Брянская область ; 16.0
Владимирская область ; 16.5
Волгоградская область ; 13.7
Вологодская область ; 14.8
Воронежская область ; 15.7
Ивановская область ; 16.4
Иркутская область ; 13.8
Калининградская область ; 13.3
Калужская область ; 15.3
Камчатский край ; 11.5
Кемеровская область ; 14.6
Кировская область ; 15.1
Костромская область ; 15.9
Курганская область ; 15.9
Курская область ; 16.6
Ленинградская область ; 14.6
Липецкая область ; 15.4
Магаданская область ; 11.9
Московская область ; 13.9
Мурманская область ; 11.4
Нижегородская область ; 15.9
Новгородская область ; 17.3
Новосибирская область ; 13.3
Омская область ; 13.3
Оренбургская область ; 14.2
Орловская область ; 16.4
Пензенская область ; 14.8
Пермский край ; 14.0
Псковская область ; 18.5
Ростовская область ; 14.1
Рязанская область ; 16.1
Самарская область ; 14.3
Саратовская область ; 14.2
Сахалинская область ; 13.0
Свердловская область ; 14.0
Смоленская область ; 16.1
Тамбовская область ; 16.3
Тверская область ; 17.8
Томская область ; 11.8
Тульская область ; 17.1
Тюменская область ; 11.6
Ульяновская область ; 14.6
Челябинская область ; 13.8
Забайкальский край ; 12.4
Ярославская область ; 15.6
Санкт-Петербург ; 11.7
Еврейская автономная область ; 14.9
Республика Крым ; 14.7
Ненецкий АО ; 8.9
Ханты-Мансийский АО ; 6.4
Чукотский АО ; 10.7
Ямало-Ненецкий АО ; 5.1
Севастополь ; 14.4
Москва ; 9.7
