Республика Адыгея ; 5.6
Республика Башкортостан ; 6.8
Республика Бурятия ; 8.4
Республика Алтай ; 11.0
Республика Дагестан ; 15.0
Республика Ингушетия ; 13.6
Кабардино-Балкарская Республика ; 6.1
Республика Калмыкия ; 5.9
Республика Карачаево-Черкессия ; 7.8
Республика Карелия ; 5.7
Республика Коми ; 4.4
Республика Марий Эл ; 5.6
Республика Мордовия ; 5.2
Республика Саха  (Якутия) ; 6.3
Республика Северная Осетия ; 9.6
Республика Татарстан ; 4.9
Республика Тыва ; 14.0
Удмуртская республика ; 5.7
Республика Хакасия ; 9.2
Чеченская республика ; 17.5
Чувашская республика ; 3.5
Алтайский край ; 7.7
Краснодарский край ; 6.0
Красноярский край ; 7.9
Приморский край ; 9.8
Ставропольский край ; 8.5
Хабаровский край ; 10.8
Амурская область ; 10.9
Архангельская область ; 6.9
Астраханская область ; 7.0
Белгородская область ; 5.0
Брянская область ; 9.1
Владимирская область ; 6.0
Волгоградская область ; 9.1
Вологодская область ; 6.5
Воронежская область ; 6.3
Ивановская область ; 8.2
Иркутская область ; 8.9
Калининградская область ; 4.6
Калужская область ; 6.8
Камчатский край ; 10.1
Кемеровская область ; 7.5
Кировская область ; 6.4
Костромская область ; 7.1
Курганская область ; 9.6
Курская область ; 7.5
Ленинградская область ; 5.2
Липецкая область ; 7.1
Магаданская область ; 7.2
Московская область ; 6.2
Мурманская область ; 8.5
Нижегородская область ; 7.0
Новгородская область ; 7.6
Новосибирская область ; 7.2
Омская область ; 5.9
Оренбургская область ; 7.7
Орловская область ; 7.7
Пензенская область ; 5.9
Пермский край ; 7.5
Псковская область ; 6.1
Ростовская область ; 7.6
Рязанская область ; 7.4
Самарская область ; 6.5
Саратовская область ; 5.8
Сахалинская область ; 4.3
Свердловская область ; 5.8
Смоленская область ; 7.1
Тамбовская область ; 4.1
Тверская область ; 8.2
Томская область ; 7.0
Тульская область ; 5.4
Тюменская область ; 6.2
Ульяновская область ; 7.6
Челябинская область ; 7.5
Забайкальский край ; 6.3
Ярославская область ; 5.7
Санкт-Петербург ; 4.3
Еврейская автономная область ; 14.1
Ненецкий АО ; 10.7
Ханты-Мансийский АО ; 5.2
Чукотский АО ; 12.8
Ямало-Ненецкий АО ; 11.0
Москва ; 6.1
