Республика Адыгея ; 5511.0
Республика Башкортостан ; 55806.0
Республика Бурятия ; 16459.0
Республика Алтай ; 4673.0
Республика Дагестан ; 54427.0
Республика Ингушетия ; 10875.0
Кабардино-Балкарская Республика ; 12848.0
Республика Калмыкия ; 4194.0
Республика Карачаево-Черкессия ; 6289.0
Республика Карелия ; 7711.0
Республика Коми ; 11715.0
Республика Марий Эл ; 9066.0
Республика Мордовия ; 7896.0
Республика Саха  (Якутия) ; 16418.0
Республика Северная Осетия ; 10375.0
Республика Татарстан ; 50824.0
Республика Тыва ; 8428.0
Удмуртская республика ; 21823.0
Республика Хакасия ; 8052.0
Чеченская республика ; 37335.0
Чувашская республика ; 16131.0
Алтайский край ; 30739.0
Краснодарский край ; 63864.0
Красноярский край ; 38162.0
Приморский край ; 23271.0
Ставропольский край ; 32861.0
Хабаровский край ; 17352.0
Амурская область ; 11188.0
Архангельская область ; 14894.0
Астраханская область ; 14378.0
Белгородская область ; 16894.0
Брянская область ; 13806.0
Владимирская область ; 15644.0
Волгоградская область ; 28966.0
Вологодская область ; 15525.0
Воронежская область ; 23827.0
Ивановская область ; 11035.0
Иркутская область ; 37237.0
Калининградская область ; 11068.0
Калужская область ; 10954.0
Камчатский край ; 3989.0
Кемеровская область ; 35034.0
Кировская область ; 15824.0
Костромская область ; 8128.0
Курганская область ; 11547.0
Курская область ; 12964.0
Ленинградская область ; 14844.0
Липецкая область ; 12545.0
Магаданская область ; 1801.0
Московская область ; 76487.0
Мурманская область ; 9091.0
Нижегородская область ; 36315.0
Новгородская область ; 7222.0
Новосибирская область ; 34944.0
Омская область ; 26710.0
Оренбургская область ; 28055.0
Орловская область ; 8237.0
Пензенская область ; 13948.0
Пермский край ; 36900.0
Псковская область ; 7035.0
Ростовская область ; 46485.0
Рязанская область ; 11775.0
Самарская область ; 36821.0
Саратовская область ; 26831.0
Сахалинская область ; 5839.0
Свердловская область ; 58054.0
Смоленская область ; 10229.0
Тамбовская область ; 10056.0
Тверская область ; 14814.0
Томская область ; 13768.0
Тульская область ; 14588.0
Тюменская область ; 55118.0
Ульяновская область ; 13935.0
Челябинская область ; 47300.0
Забайкальский край ; 17086.0
Ярославская область ; 14157.0
Санкт-Петербург ; 57004.0
Еврейская автономная область ; 2480.0
Ненецкий АО ; 641.0
Ханты-Мансийский АО ; 25335.0
Чукотский АО ; 692.0
Ямало-Ненецкий АО ; 8255.0
Москва ; 126655.0
