Республика Адыгея ; 8.6
Республика Башкортостан ; 7.7
Республика Бурятия ; 6.3
Республика Алтай ; 9.4
Республика Дагестан ; 12.2
Республика Ингушетия ; 14.7
Кабардино-Балкарская Республика ; 6.6
Республика Калмыкия ; 9.5
Республика Карачаево-Черкессия ; 8.4
Республика Карелия ; 6.7
Республика Коми ; 5.2
Республика Марий Эл ; 8.1
Республика Мордовия ; 6.0
Республика Саха  (Якутия) ; 7.9
Республика Северная Осетия ; 10.3
Республика Татарстан ; 6.5
Республика Тыва ; 14.9
Удмуртская республика ; 8.2
Республика Хакасия ; 8.5
Чеченская республика ; 15.5
Чувашская республика ; 4.4
Алтайский край ; 8.5
Краснодарский край ; 5.6
Красноярский край ; 8.4
Приморский край ; 9.3
Ставропольский край ; 10.5
Хабаровский край ; 9.5
Амурская область ; 9.2
Архангельская область ; 6.7
Астраханская область ; 9.7
Белгородская область ; 5.7
Брянская область ; 9.1
Владимирская область ; 7.0
Волгоградская область ; 8.1
Вологодская область ; 7.7
Воронежская область ; 5.6
Ивановская область ; 6.2
Иркутская область ; 8.8
Калининградская область ; 8.1
Калужская область ; 7.5
Камчатский край ; 10.4
Кемеровская область ; 7.1
Кировская область ; 4.5
Костромская область ; 8.9
Курганская область ; 8.8
Курская область ; 6.3
Ленинградская область ; 6.8
Липецкая область ; 8.0
Магаданская область ; 6.5
Московская область ; 6.9
Мурманская область ; 6.3
Нижегородская область ; 7.8
Новгородская область ; 7.2
Новосибирская область ; 6.8
Омская область ; 7.2
Оренбургская область ; 9.7
Орловская область ; 7.7
Пензенская область ; 5.7
Пермский край ; 7.5
Псковская область ; 6.4
Ростовская область ; 7.9
Рязанская область ; 6.3
Самарская область ; 6.4
Саратовская область ; 7.2
Сахалинская область ; 6.2
Свердловская область ; 6.3
Смоленская область ; 6.6
Тамбовская область ; 4.5
Тверская область ; 6.5
Томская область ; 4.9
Тульская область ; 6.8
Тюменская область ; 5.7
Ульяновская область ; 8.1
Челябинская область ; 7.0
Забайкальский край ; 7.3
Ярославская область ; 5.5
Санкт-Петербург ; 4.3
Еврейская автономная область ; 15.3
Республика Крым ; 6.2
Ненецкий АО ; 5.6
Ханты-Мансийский АО ; 4.5
Чукотский АО ; 22.3
Ямало-Ненецкий АО ; 8.6
Севастополь ; 5.8
Москва ; 6.1
