Республика Адыгея ; 71.68
Республика Башкортостан ; 69.32
Республика Бурятия ; 66.79
Республика Алтай ; 66.8
Республика Дагестан ; 74.9
Республика Ингушетия ; 77.8
Кабардино-Балкарская Республика ; 73.27
Республика Калмыкия ; 71.22
Республика Карачаево-Черкессия ; 73.38
Республика Карелия ; 68.0
Республика Коми ; 68.33
Республика Марий Эл ; 69.04
Республика Мордовия ; 70.72
Республика Саха  (Якутия) ; 67.93
Республика Северная Осетия ; 73.41
Республика Татарстан ; 71.8
Республика Тыва ; 61.09
Удмуртская республика ; 69.73
Республика Хакасия ; 67.64
Чеченская республика ; 71.88
Чувашская республика ; 70.31
Алтайский край ; 69.11
Краснодарский край ; 71.74
Красноярский край ; 68.42
Приморский край ; 67.79
Ставропольский край ; 72.15
Хабаровский край ; 67.13
Амурская область ; 65.12
Архангельская область ; 69.65
Астраханская область ; 70.36
Белгородская область ; 71.91
Брянская область ; 69.06
Владимирская область ; 68.6
Волгоградская область ; 70.99
Вологодская область ; 69.21
Воронежская область ; 70.84
Ивановская область ; 69.3
Иркутская область ; 66.32
Калининградская область ; 70.12
Калужская область ; 69.39
Камчатский край ; 67.29
Кемеровская область ; 66.76
Кировская область ; 69.79
Костромская область ; 69.5
Курганская область ; 68.35
Курская область ; 69.66
Ленинградская область ; 69.77
Липецкая область ; 70.03
Магаданская область ; 66.15
Московская область ; 70.4
Мурманская область ; 69.81
Нижегородская область ; 68.98
Новгородская область ; 67.55
Новосибирская область ; 69.72
Омская область ; 69.25
Оренбургская область ; 68.64
Орловская область ; 69.51
Пензенская область ; 70.87
Пермский край ; 68.28
Псковская область ; 66.53
Ростовская область ; 71.02
Рязанская область ; 69.86
Самарская область ; 69.65
Саратовская область ; 70.27
Сахалинская область ; 66.63
Свердловская область ; 69.5
Смоленская область ; 68.49
Тамбовская область ; 70.67
Тверская область ; 67.86
Томская область ; 70.07
Тульская область ; 68.86
Тюменская область ; 70.8
Ульяновская область ; 70.62
Челябинская область ; 68.97
Забайкальский край ; 66.24
Ярославская область ; 69.87
Санкт-Петербург ; 73.43
Еврейская автономная область ; 64.14
Ненецкий АО ; 68.21
Ханты-Мансийский АО ; 71.79
Чукотский АО ; 60.79
Ямало-Ненецкий АО ; 70.66
Москва ; 75.74
