Республика Адыгея ; -206.0
Республика Башкортостан ; 5895.0
Республика Бурятия ; 5607.0
Республика Алтай ; 2027.0
Республика Дагестан ; 39554.0
Республика Ингушетия ; 7999.0
Кабардино-Балкарская Республика ; 5689.0
Республика Калмыкия ; 1330.0
Республика Карачаево-Черкессия ; 2054.0
Республика Карелия ; -1751.0
Республика Коми ; 1985.0
Республика Марий Эл ; 615.0
Республика Мордовия ; -3855.0
Республика Саха  (Якутия) ; 8387.0
Республика Северная Осетия ; 3454.0
Республика Татарстан ; 10218.0
Республика Тыва ; 4728.0
Удмуртская республика ; 2776.0
Республика Хакасия ; 1378.0
Чеченская республика ; 26629.0
Чувашская республика ; 948.0
Алтайский край ; -1519.0
Краснодарский край ; 1492.0
Красноярский край ; 4888.0
Приморский край ; -1667.0
Ставропольский край ; 2766.0
Хабаровский край ; 779.0
Амурская область ; 172.0
Архангельская область ; -1011.0
Астраханская область ; 2600.0
Белгородская область ; -3496.0
Брянская область ; -6054.0
Владимирская область ; -7946.0
Волгоградская область ; -4937.0
Вологодская область ; -1476.0
Воронежская область ; -11442.0
Ивановская область ; -5338.0
Иркутская область ; 4724.0
Калининградская область ; -602.0
Калужская область ; -3513.0
Камчатский край ; 512.0
Кемеровская область ; -2568.0
Кировская область ; -3186.0
Костромская область ; -2244.0
Курганская область ; -1828.0
Курская область ; -5073.0
Ленинградская область ; -9868.0
Липецкая область ; -4532.0
Магаданская область ; 88.0
Московская область ; -13556.0
Мурманская область ; 652.0
Нижегородская область ; -13457.0
Новгородская область ; -3649.0
Новосибирская область ; 1758.0
Омская область ; 2680.0
Оренбургская область ; 1752.0
Орловская область ; -4038.0
Пензенская область ; -5555.0
Пермский край ; 1584.0
Псковская область ; -5017.0
Ростовская область ; -8952.0
Рязанская область ; -5728.0
Самарская область ; -6594.0
Саратовская область ; -7294.0
Сахалинская область ; -78.0
Свердловская область ; 2978.0
Смоленская область ; -5652.0
Тамбовская область ; -6959.0
Тверская область ; -8974.0
Томская область ; 2189.0
Тульская область ; -11517.0
Тюменская область ; 6985.0
Ульяновская область ; -3523.0
Челябинская область ; 769.0
Забайкальский край ; 3743.0
Ярославская область ; -4779.0
Санкт-Петербург ; 3883.0
Еврейская автономная область ; -137.0
Республика Крым ; -2974.0
Ненецкий АО ; 251.0
Ханты-Мансийский АО ; 17856.0
Чукотский АО ; 134.0
Ямало-Ненецкий АО ; 6156.0
Севастополь ; -863.0
Москва ; 19820.0
