Республика Адыгея ; 6.7
Республика Башкортостан ; 7.6
Республика Бурятия ; 8.8
Республика Алтай ; 12.9
Республика Дагестан ; 12.7
Республика Ингушетия ; 13.8
Кабардино-Балкарская Республика ; 6.8
Республика Калмыкия ; 8.2
Республика Карачаево-Черкессия ; 10.3
Республика Карелия ; 6.5
Республика Коми ; 5.8
Республика Марий Эл ; 7.3
Республика Мордовия ; 7.4
Республика Саха  (Якутия) ; 9.5
Республика Северная Осетия ; 10.1
Республика Татарстан ; 7.0
Республика Тыва ; 17.5
Удмуртская республика ; 8.1
Республика Хакасия ; 9.9
Чеченская республика ; 17.3
Чувашская республика ; 4.8
Алтайский край ; 9.0
Краснодарский край ; 5.9
Красноярский край ; 8.2
Приморский край ; 11.7
Ставропольский край ; 9.6
Хабаровский край ; 12.4
Амурская область ; 10.1
Архангельская область ; 7.7
Астраханская область ; 8.7
Белгородская область ; 6.5
Брянская область ; 9.1
Владимирская область ; 7.3
Волгоградская область ; 9.8
Вологодская область ; 10.1
Воронежская область ; 7.5
Ивановская область ; 7.1
Иркутская область ; 9.9
Калининградская область ; 6.3
Калужская область ; 9.2
Камчатский край ; 10.3
Кемеровская область ; 7.3
Кировская область ; 5.6
Костромская область ; 8.8
Курганская область ; 8.5
Курская область ; 8.5
Ленинградская область ; 5.8
Липецкая область ; 7.6
Магаданская область ; 8.9
Московская область ; 7.0
Мурманская область ; 6.3
Нижегородская область ; 8.4
Новгородская область ; 8.4
Новосибирская область ; 6.9
Омская область ; 7.4
Оренбургская область ; 9.9
Орловская область ; 8.7
Пензенская область ; 5.3
Пермский край ; 8.4
Псковская область ; 7.7
Ростовская область ; 9.6
Рязанская область ; 9.0
Самарская область ; 7.1
Саратовская область ; 6.7
Сахалинская область ; 6.0
Свердловская область ; 6.9
Смоленская область ; 8.9
Тамбовская область ; 5.5
Тверская область ; 10.0
Томская область ; 7.0
Тульская область ; 7.7
Тюменская область ; 7.0
Ульяновская область ; 8.5
Челябинская область ; 8.4
Забайкальский край ; 8.8
Ярославская область ; 7.8
Санкт-Петербург ; 4.4
Еврейская автономная область ; 18.9
Республика Крым ; 6.9
Ненецкий АО ; 6.9
Ханты-Мансийский АО ; 5.5
Чукотский АО ; 23.7
Ямало-Ненецкий АО ; 10.4
Севастополь ; 5.3
Москва ; 7.3
