Республика Адыгея ; 31.0
Республика Башкортостан ; 382.0
Республика Бурятия ; 139.0
Республика Алтай ; 51.0
Республика Дагестан ; 811.0
Республика Ингушетия ; 149.0
Кабардино-Балкарская Республика ; 78.0
Республика Калмыкия ; 25.0
Республика Карачаево-Черкессия ; 49.0
Республика Карелия ; 44.0
Республика Коми ; 52.0
Республика Марий Эл ; 51.0
Республика Мордовия ; 41.0
Республика Саха  (Якутия) ; 103.0
Республика Северная Осетия ; 99.0
Республика Татарстан ; 247.0
Республика Тыва ; 117.0
Удмуртская республика ; 125.0
Республика Хакасия ; 74.0
Чеченская республика ; 655.0
Чувашская республика ; 56.0
Алтайский край ; 237.0
Краснодарский край ; 382.0
Красноярский край ; 302.0
Приморский край ; 227.0
Ставропольский край ; 281.0
Хабаровский край ; 187.0
Амурская область ; 122.0
Архангельская область ; 103.0
Астраханская область ; 101.0
Белгородская область ; 84.0
Брянская область ; 126.0
Владимирская область ; 94.0
Волгоградская область ; 264.0
Вологодская область ; 101.0
Воронежская область ; 149.0
Ивановская область ; 90.0
Иркутская область ; 330.0
Калининградская область ; 50.0
Калужская область ; 75.0
Камчатский край ; 40.0
Кемеровская область ; 265.0
Кировская область ; 102.0
Костромская область ; 58.0
Курганская область ; 111.0
Курская область ; 97.0
Ленинградская область ; 77.0
Липецкая область ; 89.0
Магаданская область ; 13.0
Московская область ; 473.0
Мурманская область ; 78.0
Нижегородская область ; 255.0
Новгородская область ; 55.0
Новосибирская область ; 252.0
Омская область ; 158.0
Оренбургская область ; 218.0
Орловская область ; 64.0
Пензенская область ; 82.0
Пермский край ; 276.0
Псковская область ; 43.0
Ростовская область ; 352.0
Рязанская область ; 87.0
Самарская область ; 239.0
Саратовская область ; 155.0
Сахалинская область ; 25.0
Свердловская область ; 334.0
Смоленская область ; 73.0
Тамбовская область ; 41.0
Тверская область ; 122.0
Томская область ; 96.0
Тульская область ; 79.0
Тюменская область ; 340.0
Ульяновская область ; 106.0
Челябинская область ; 353.0
Забайкальский край ; 108.0
Ярославская область ; 81.0
Санкт-Петербург ; 244.0
Еврейская автономная область ; 35.0
Ненецкий АО ; 7.0
Ханты-Мансийский АО ; 132.0
Чукотский АО ; 9.0
Ямало-Ненецкий АО ; 91.0
Москва ; 767.0
