Республика Адыгея ; 5613.0
Республика Башкортостан ; 59196.0
Республика Бурятия ; 16981.0
Республика Алтай ; 4022.0
Республика Дагестан ; 54724.0
Республика Ингушетия ; 8674.0
Кабардино-Балкарская Республика ; 12627.0
Республика Калмыкия ; 3823.0
Республика Карачаево-Черкессия ; 5803.0
Республика Карелия ; 7731.0
Республика Коми ; 11797.0
Республика Марий Эл ; 9951.0
Республика Мордовия ; 7864.0
Республика Саха  (Якутия) ; 16459.0
Республика Северная Осетия ; 10341.0
Республика Татарстан ; 56899.0
Республика Тыва ; 7489.0
Удмуртская республика ; 22195.0
Республика Хакасия ; 7911.0
Чеченская республика ; 32057.0
Чувашская республика ; 17138.0
Алтайский край ; 30065.0
Краснодарский край ; 74172.0
Красноярский край ; 41198.0
Приморский край ; 24602.0
Ставропольский край ; 36344.0
Хабаровский край ; 19124.0
Амурская область ; 10781.0
Архангельская область ; 13908.0
Астраханская область ; 14875.0
Белгородская область ; 17864.0
Брянская область ; 14067.0
Владимирская область ; 16284.0
Волгоградская область ; 29482.0
Вологодская область ; 16381.0
Воронежская область ; 25924.0
Ивановская область ; 11761.0
Иркутская область ; 37143.0
Калининградская область ; 12413.0
Калужская область ; 12803.0
Камчатский край ; 4150.0
Кемеровская область ; 33978.0
Кировская область ; 16554.0
Костромская область ; 8156.0
Курганская область ; 11595.0
Курская область ; 13047.0
Ленинградская область ; 16105.0
Липецкая область ; 13468.0
Магаданская область ; 1753.0
Московская область ; 94688.0
Мурманская область ; 9099.0
Нижегородская область ; 40091.0
Новгородская область ; 7364.0
Новосибирская область ; 39020.0
Омская область ; 28582.0
Оренбургская область ; 28487.0
Орловская область ; 8569.0
Пензенская область ; 14488.0
Пермский край ; 38801.0
Псковская область ; 7183.0
Ростовская область ; 51146.0
Рязанская область ; 12633.0
Самарская область ; 40973.0
Саратовская область ; 28739.0
Сахалинская область ; 6648.0
Свердловская область ; 62198.0
Смоленская область ; 10190.0
Тамбовская область ; 10366.0
Тверская область ; 14780.0
Томская область ; 14618.0
Тульская область ; 15814.0
Тюменская область ; 24203.0
Ульяновская область ; 15025.0
Челябинская область ; 48744.0
Забайкальский край ; 16791.0
Ярославская область ; 15472.0
Санкт-Петербург ; 70725.0
Еврейская автономная область ; 2349.0
Республика Крым ; 23951.0
Ненецкий АО ; 762.0
Ханты-Мансийский АО ; 26836.0
Чукотский АО ; 683.0
Ямало-Ненецкий АО ; 8965.0
Севастополь ; 5471.0
Москва ; 142390.0
