Республика Адыгея ; 12.8
Республика Башкортостан ; 14.9
Республика Бурятия ; 17.5
Республика Алтай ; 20.9
Республика Дагестан ; 19.1
Республика Ингушетия ; 20.7
Кабардино-Балкарская Республика ; 15.7
Республика Калмыкия ; 14.1
Республика Карачаево-Черкессия ; 13.6
Республика Карелия ; 12.4
Республика Коми ; 14.1
Республика Марий Эл ; 14.7
Республика Мордовия ; 10.1
Республика Саха  (Якутия) ; 17.8
Республика Северная Осетия ; 15.4
Республика Татарстан ; 14.8
Республика Тыва ; 25.3
Удмуртская республика ; 14.6
Республика Хакасия ; 15.3
Чеченская республика ; 24.2
Чувашская республика ; 13.9
Алтайский край ; 13.2
Краснодарский край ; 13.6
Красноярский край ; 14.5
Приморский край ; 12.8
Ставропольский край ; 13.1
Хабаровский край ; 14.0
Амурская область ; 13.8
Архангельская область ; 12.5
Астраханская область ; 15.0
Белгородская область ; 11.6
Брянская область ; 11.0
Владимирская область ; 11.2
Волгоградская область ; 11.5
Вологодская область ; 13.6
Воронежская область ; 10.9
Ивановская область ; 11.2
Иркутская область ; 15.4
Калининградская область ; 12.7
Калужская область ; 11.8
Камчатский край ; 13.2
Кемеровская область ; 13.2
Кировская область ; 12.8
Костромская область ; 12.6
Курганская область ; 13.6
Курская область ; 11.8
Ленинградская область ; 9.1
Липецкая область ; 11.6
Магаданская область ; 12.2
Московская область ; 12.6
Мурманская область ; 11.8
Нижегородская область ; 11.9
Новгородская область ; 11.8
Новосибирская область ; 14.1
Омская область ; 15.1
Оренбургская область ; 14.6
Орловская область ; 11.0
Пензенская область ; 10.9
Пермский край ; 14.8
Псковская область ; 10.9
Ростовская область ; 12.2
Рязанская область ; 11.0
Самарская область ; 12.6
Саратовская область ; 11.5
Сахалинская область ; 13.6
Свердловская область ; 14.5
Смоленская область ; 10.8
Тамбовская область ; 9.8
Тверская область ; 11.2
Томская область ; 13.7
Тульская область ; 10.0
Тюменская область ; 17.1
Ульяновская область ; 11.9
Челябинская область ; 14.3
Забайкальский край ; 16.0
Ярославская область ; 12.0
Санкт-Петербург ; 13.1
Еврейская автономная область ; 13.8
Республика Крым ; 12.4
Ненецкий АО ; 16.6
Ханты-Мансийский АО ; 17.3
Чукотский АО ; 13.3
Ямало-Ненецкий АО ; 16.9
Севастополь ; 12.7
Москва ; 11.4
