Республика Адыгея ; 5907.0
Республика Башкортостан ; 53380.0
Республика Бурятия ; 12028.0
Республика Алтай ; 2394.0
Республика Дагестан ; 16547.0
Республика Ингушетия ; 1595.0
Кабардино-Балкарская Республика ; 7691.0
Республика Калмыкия ; 2865.0
Республика Карачаево-Черкессия ; 4607.0
Республика Карелия ; 9761.0
Республика Коми ; 10789.0
Республика Марий Эл ; 9444.0
Республика Мордовия ; 11859.0
Республика Саха  (Якутия) ; 8907.0
Республика Северная Осетия ; 7500.0
Республика Татарстан ; 46315.0
Республика Тыва ; 3447.0
Удмуртская республика ; 19443.0
Республика Хакасия ; 7082.0
Чеченская республика ; 7101.0
Чувашская республика ; 16558.0
Алтайский край ; 35030.0
Краснодарский край ; 69427.0
Красноярский край ; 36726.0
Приморский край ; 26666.0
Ставропольский край ; 33356.0
Хабаровский край ; 18169.0
Амурская область ; 12054.0
Архангельская область ; 16415.0
Астраханская область ; 12783.0
Белгородская область ; 21503.0
Брянская область ; 20356.0
Владимирская область ; 23733.0
Волгоградская область ; 35021.0
Вологодская область ; 18013.0
Воронежская область ; 36174.0
Ивановская область ; 17679.0
Иркутская область ; 33495.0
Калининградская область ; 12512.0
Калужская область ; 15806.0
Камчатский край ; 3691.0
Кемеровская область ; 41417.0
Кировская область ; 20500.0
Костромская область ; 10583.0
Курганская область ; 14216.0
Курская область ; 18529.0
Ленинградская область ; 25396.0
Липецкая область ; 17806.0
Магаданская область ; 1943.0
Московская область ; 99773.0
Мурманская область ; 8838.0
Нижегородская область ; 52771.0
Новгородская область ; 11226.0
Новосибирская область ; 36528.0
Омская область ; 27197.0
Оренбургская область ; 28225.0
Орловская область ; 12639.0
Пензенская область ; 20419.0
Пермский край ; 37278.0
Псковская область ; 12949.0
Ростовская область ; 59376.0
Рязанская область ; 18723.0
Самарская область ; 44593.0
Саратовская область ; 35664.0
Сахалинская область ; 6841.0
Свердловская область ; 59913.0
Смоленская область ; 16318.0
Тамбовская область ; 17386.0
Тверская область ; 24325.0
Томская область ; 12632.0
Тульская область ; 27197.0
Тюменская область ; 29297.0
Ульяновская область ; 18069.0
Челябинская область ; 49367.0
Забайкальский край ; 14310.0
Ярославская область ; 20141.0
Санкт-Петербург ; 61910.0
Еврейская автономная область ; 2636.0
Ненецкий АО ; 435.0
Ханты-Мансийский АО ; 9949.0
Чукотский АО ; 587.0
Ямало-Ненецкий АО ; 2877.0
Москва ; 117489.0
