Республика Адыгея ; 13.4
Республика Башкортостан ; 13.1
Республика Бурятия ; 12.4
Республика Алтай ; 11.4
Республика Дагестан ; 5.6
Республика Ингушетия ; 3.7
Кабардино-Балкарская Республика ; 8.9
Республика Калмыкия ; 10.0
Республика Карачаево-Черкессия ; 9.7
Республика Карелия ; 15.3
Республика Коми ; 12.1
Республика Марий Эл ; 13.6
Республика Мордовия ; 14.4
Республика Саха  (Якутия) ; 9.3
Республика Северная Осетия ; 10.6
Республика Татарстан ; 12.2
Республика Тыва ; 11.1
Удмуртская республика ; 12.8
Республика Хакасия ; 13.3
Чеченская республика ; 5.4
Чувашская республика ; 13.3
Алтайский край ; 14.6
Краснодарский край ; 13.1
Красноярский край ; 12.9
Приморский край ; 13.7
Ставропольский край ; 12.0
Хабаровский край ; 13.5
Амурская область ; 14.7
Архангельская область ; 13.5
Астраханская область ; 12.6
Белгородская область ; 14.0
Брянская область ; 16.1
Владимирская область ; 16.6
Волгоградская область ; 13.5
Вологодская область ; 15.0
Воронежская область ; 15.6
Ивановская область ; 16.8
Иркутская область ; 13.8
Калининградская область ; 13.2
Калужская область ; 15.7
Камчатский край ; 11.5
Кемеровская область ; 15.1
Кировская область ; 15.5
Костромская область ; 16.0
Курганская область ; 15.9
Курская область ; 16.6
Ленинградская область ; 14.7
Липецкая область ; 15.3
Магаданская область ; 12.6
Московская область ; 14.4
Мурманская область ; 11.2
Нижегородская область ; 16.0
Новгородская область ; 17.9
Новосибирская область ; 13.6
Омская область ; 13.8
Оренбургская область ; 13.9
Орловская область ; 16.2
Пензенская область ; 14.9
Пермский край ; 14.2
Псковская область ; 19.5
Ростовская область ; 14.0
Рязанская область ; 16.3
Самарская область ; 13.9
Саратовская область ; 14.2
Сахалинская область ; 13.8
Свердловская область ; 13.9
Смоленская область ; 16.7
Тамбовская область ; 16.1
Тверская область ; 18.2
Томская область ; 11.9
Тульская область ; 17.7
Тюменская область ; 8.4
Ульяновская область ; 14.1
Челябинская область ; 14.2
Забайкальский край ; 13.0
Ярославская область ; 15.9
Санкт-Петербург ; 12.5
Еврейская автономная область ; 15.1
Ненецкий АО ; 10.2
Ханты-Мансийский АО ; 6.3
Чукотский АО ; 11.5
Ямало-Ненецкий АО ; 5.3
Москва ; 9.9
