Республика Адыгея ; 13.8
Республика Башкортостан ; 13.4
Республика Бурятия ; 12.6
Республика Алтай ; 12.2
Республика Дагестан ; 5.6
Республика Ингушетия ; 4.1
Кабардино-Балкарская Республика ; 9.4
Республика Калмыкия ; 10.1
Республика Карачаево-Черкессия ; 9.7
Республика Карелия ; 14.7
Республика Коми ; 12.3
Республика Марий Эл ; 14.1
Республика Мордовия ; 14.8
Республика Саха  (Якутия) ; 9.3
Республика Северная Осетия ; 10.8
Республика Татарстан ; 12.4
Республика Тыва ; 10.9
Удмуртская республика ; 13.4
Республика Хакасия ; 13.5
Чеченская республика ; 5.3
Чувашская республика ; 13.5
Алтайский край ; 14.6
Краснодарский край ; 13.6
Красноярский край ; 13.1
Приморский край ; 14.1
Ставропольский край ; 12.3
Хабаровский край ; 14.6
Амурская область ; 14.7
Архангельская область ; 13.8
Астраханская область ; 13.0
Белгородская область ; 14.1
Брянская область ; 16.1
Владимирская область ; 17.1
Волгоградская область ; 13.8
Вологодская область ; 15.7
Воронежская область ; 15.9
Ивановская область ; 16.9
Иркутская область ; 14.0
Калининградская область ; 13.3
Калужская область ; 15.4
Камчатский край ; 12.0
Кемеровская область ; 15.5
Кировская область ; 15.8
Костромская область ; 16.6
Курганская область ; 15.7
Курская область ; 16.8
Ленинградская область ; 14.8
Липецкая область ; 15.2
Магаданская область ; 12.9
Московская область ; 14.4
Мурманская область ; 11.5
Нижегородская область ; 16.4
Новгородская область ; 18.4
Новосибирская область ; 13.6
Омская область ; 13.5
Оренбургская область ; 14.3
Орловская область ; 16.3
Пензенская область ; 15.2
Пермский край ; 14.7
Псковская область ; 19.4
Ростовская область ; 14.2
Рязанская область ; 16.5
Самарская область ; 14.4
Саратовская область ; 14.5
Сахалинская область ; 14.1
Свердловская область ; 14.1
Смоленская область ; 16.8
Тамбовская область ; 16.4
Тверская область ; 18.7
Томская область ; 12.2
Тульская область ; 17.7
Тюменская область ; 8.6
Ульяновская область ; 14.8
Челябинская область ; 14.2
Забайкальский край ; 13.2
Ярославская область ; 15.8
Санкт-Петербург ; 12.7
Еврейская автономная область ; 15.3
Ненецкий АО ; 10.4
Ханты-Мансийский АО ; 6.5
Чукотский АО ; 11.1
Ямало-Ненецкий АО ; 5.4
Москва ; 9.7
