Республика Адыгея ; -0.5
Республика Башкортостан ; 1.7
Республика Бурятия ; 6.0
Республика Алтай ; 9.7
Республика Дагестан ; 13.5
Республика Ингушетия ; 17.2
Кабардино-Балкарская Республика ; 6.9
Республика Калмыкия ; 4.2
Республика Карачаево-Черкессия ; 3.9
Республика Карелия ; -2.2
Республика Коми ; 1.9
Республика Марий Эл ; 1.0
Республика Мордовия ; -4.2
Республика Саха  (Якутия) ; 9.2
Республика Северная Осетия ; 4.7
Республика Татарстан ; 2.6
Республика Тыва ; 14.4
Удмуртская республика ; 1.8
Республика Хакасия ; 2.1
Чеченская республика ; 19.2
Чувашская республика ; 0.6
Алтайский край ; -1.0
Краснодарский край ; 0.6
Красноярский край ; 1.8
Приморский край ; -0.6
Ставропольский край ; 1.3
Хабаровский край ; 0.7
Амурская область ; -0.1
Архангельская область ; -0.9
Астраханская область ; 2.3
Белгородская область ; -2.4
Брянская область ; -5.0
Владимирская область ; -5.3
Волгоградская область ; -2.2
Вологодская область ; -1.2
Воронежская область ; -4.8
Ивановская область ; -5.2
Иркутская область ; 1.6
Калининградская область ; -0.6
Калужская область ; -3.5
Камчатский край ; 1.7
Кемеровская область ; -1.4
Кировская область ; -2.3
Костромская область ; -3.3
Курганская область ; -2.3
Курская область ; -4.8
Ленинградская область ; -5.5
Липецкая область ; -3.8
Магаданская область ; 0.3
Московская область ; -1.3
Мурманская область ; 0.4
Нижегородская область ; -4.0
Новгородская область ; -5.5
Новосибирская область ; 0.8
Омская область ; 1.8
Оренбургская область ; 0.4
Орловская область ; -5.4
Пензенская область ; -3.9
Пермский край ; 0.8
Псковская область ; -7.6
Ростовская область ; -1.9
Рязанская область ; -5.1
Самарская область ; -1.7
Саратовская область ; -2.7
Сахалинская область ; 0.6
Свердловская область ; 0.5
Смоленская область ; -5.3
Тамбовская область ; -6.5
Тверская область ; -6.6
Томская область ; 1.9
Тульская область ; -7.1
Тюменская область ; 5.5
Ульяновская область ; -2.7
Челябинская область ; 0.5
Забайкальский край ; 3.6
Ярославская область ; -3.6
Санкт-Петербург ; 1.4
Еврейская автономная область ; -1.1
Республика Крым ; -2.3
Ненецкий АО ; 7.7
Ханты-Мансийский АО ; 10.9
Чукотский АО ; 2.6
Ямало-Ненецкий АО ; 11.8
Севастополь ; -1.7
Москва ; 1.7
